0,1,2,3,4,5,6,7,8,9,10,11,12,13
3278,59,married,primary,no,0,no,no,telephone,207,2,153,1,failure,0
3279,31,single,tertiary,no,2197,yes,no,unknown,146,3,-1,0,unknown,0
3280,60,married,unknown,no,104,yes,no,unknown,22,1,-1,0,unknown,0
3281,33,single,secondary,no,1279,yes,no,cellular,239,2,349,3,success,0
3282,45,married,secondary,no,295,yes,no,cellular,92,1,-1,0,unknown,0
3283,45,married,primary,no,2128,yes,no,unknown,149,4,-1,0,unknown,0
3284,57,married,secondary,no,367,no,no,telephone,107,2,-1,0,unknown,0
3285,36,married,tertiary,no,1477,no,no,cellular,71,2,-1,0,unknown,0
3286,30,single,primary,no,71,yes,no,unknown,122,6,-1,0,unknown,0
3287,30,single,secondary,no,127,yes,no,cellular,16,6,368,1,other,0
3288,59,divorced,secondary,no,2921,no,no,telephone,251,1,-1,0,unknown,0
3289,58,married,tertiary,no,16264,no,no,telephone,215,3,-1,0,unknown,0
3290,49,married,primary,no,1672,no,no,cellular,128,3,-1,0,unknown,0
3291,48,married,tertiary,no,9207,no,no,cellular,445,3,-1,0,unknown,0
3292,28,single,tertiary,no,356,no,no,cellular,76,2,-1,0,unknown,0
3293,59,divorced,primary,no,133,yes,no,cellular,206,1,-1,0,unknown,0
3294,40,married,tertiary,no,1217,yes,yes,cellular,155,1,-1,0,unknown,0
3295,32,divorced,secondary,no,202,yes,no,cellular,429,1,201,1,failure,0
3296,58,married,secondary,no,590,no,yes,unknown,133,1,-1,0,unknown,0
3297,28,single,tertiary,no,442,no,no,cellular,474,3,95,3,other,1
3298,27,single,tertiary,no,808,yes,no,cellular,578,1,364,1,other,0
3299,38,single,tertiary,no,427,yes,no,cellular,17,3,169,2,failure,0
3300,53,married,tertiary,no,431,yes,no,unknown,74,1,-1,0,unknown,0
3301,60,married,tertiary,no,4256,yes,no,cellular,239,3,761,1,other,1
3302,33,divorced,tertiary,no,0,yes,yes,cellular,275,8,-1,0,unknown,0
3303,52,divorced,secondary,no,238,yes,no,cellular,101,1,362,5,other,0
3304,64,married,tertiary,no,846,no,no,cellular,671,1,181,3,failure,1
3305,40,single,secondary,no,3,no,no,cellular,998,1,-1,0,unknown,1
3306,52,married,secondary,no,693,no,no,unknown,271,1,-1,0,unknown,0
3307,28,single,secondary,no,0,yes,no,unknown,133,3,-1,0,unknown,0
3308,49,married,secondary,no,362,yes,no,unknown,84,2,-1,0,unknown,0
3309,28,single,secondary,no,618,yes,no,cellular,281,1,-1,0,unknown,0
3310,29,single,tertiary,no,2893,yes,no,unknown,250,1,-1,0,unknown,0
3311,87,married,primary,no,230,no,no,cellular,144,1,-1,0,unknown,1
3312,37,divorced,secondary,no,1287,yes,no,cellular,432,1,-1,0,unknown,0
3313,36,married,primary,no,179,no,no,unknown,411,1,-1,0,unknown,0
3314,35,married,tertiary,no,980,no,no,cellular,428,2,336,6,failure,0
3315,33,married,tertiary,no,79,yes,no,cellular,249,2,335,2,failure,1
3316,60,married,secondary,no,3043,no,no,cellular,235,3,-1,0,unknown,0
3317,25,single,tertiary,no,808,no,no,cellular,267,2,114,2,failure,1
3318,69,married,secondary,no,745,no,no,telephone,595,1,-1,0,unknown,0
3319,41,married,secondary,no,1309,no,no,unknown,28,4,-1,0,unknown,0
3320,48,single,secondary,no,290,yes,no,cellular,257,2,-1,0,unknown,0
3321,35,divorced,primary,no,1792,yes,no,cellular,630,6,-1,0,unknown,1
3322,30,single,secondary,no,178,yes,no,unknown,747,5,-1,0,unknown,0
3323,59,married,tertiary,no,0,no,no,cellular,87,4,-1,0,unknown,0
3324,32,single,tertiary,no,537,no,no,unknown,187,3,-1,0,unknown,0
3325,28,single,secondary,no,416,yes,no,unknown,452,2,-1,0,unknown,0
3326,60,married,primary,no,1472,no,no,unknown,36,4,-1,0,unknown,0
3327,36,married,primary,no,3953,yes,no,cellular,277,1,-1,0,unknown,0
3328,32,single,tertiary,no,112,yes,no,cellular,118,1,-1,0,unknown,0
3329,34,divorced,tertiary,no,13204,yes,yes,cellular,197,2,-1,0,unknown,0
3330,58,married,secondary,no,0,no,yes,cellular,101,5,-1,0,unknown,0
3331,53,married,unknown,no,2240,yes,no,cellular,282,2,385,1,success,1
3332,31,married,tertiary,no,22546,yes,no,cellular,8,6,267,4,failure,0
3333,33,married,secondary,no,0,yes,no,telephone,1448,7,-1,0,unknown,1
3334,46,divorced,primary,no,23,no,no,cellular,344,1,-1,0,unknown,0
3335,29,married,secondary,no,228,yes,no,cellular,12,8,342,9,failure,0
3336,37,married,secondary,no,215,yes,no,unknown,61,1,-1,0,unknown,0
3337,58,married,primary,no,23,yes,no,unknown,91,6,-1,0,unknown,0
3338,34,married,secondary,no,293,yes,no,unknown,162,3,-1,0,unknown,0
3339,34,divorced,secondary,no,0,no,yes,unknown,339,1,-1,0,unknown,0
3340,49,married,primary,no,199,no,no,unknown,113,2,-1,0,unknown,0
3341,53,married,secondary,no,459,no,no,cellular,558,1,-1,0,unknown,1
3342,42,married,secondary,no,8131,yes,no,unknown,69,1,-1,0,unknown,0
3343,40,married,secondary,no,-378,yes,yes,cellular,541,1,295,6,failure,0
3344,30,single,primary,no,395,no,no,cellular,429,1,-1,0,unknown,0
3345,31,divorced,secondary,no,10787,yes,no,unknown,135,2,-1,0,unknown,0
3346,55,married,secondary,no,865,yes,no,cellular,96,1,111,3,failure,0
3347,36,married,tertiary,no,340,yes,no,cellular,68,2,-1,0,unknown,0
3348,31,single,secondary,no,1882,no,no,cellular,529,2,-1,0,unknown,0
3349,26,married,tertiary,no,265,no,no,cellular,650,2,-1,0,unknown,0
3350,31,married,secondary,no,389,yes,no,cellular,69,1,185,2,failure,0
3351,49,married,secondary,no,0,yes,yes,cellular,71,7,-1,0,unknown,0
3352,54,married,tertiary,no,384,yes,no,cellular,30,7,-1,0,unknown,0
3353,47,divorced,tertiary,no,94,yes,no,cellular,9,19,-1,0,unknown,0
3354,61,married,secondary,no,1471,no,no,cellular,331,2,-1,0,unknown,0
3355,49,married,primary,no,937,yes,no,unknown,66,1,-1,0,unknown,0
3356,51,married,secondary,no,500,yes,no,cellular,26,6,-1,0,unknown,0
3357,53,married,primary,no,25,yes,no,unknown,266,3,-1,0,unknown,0
3358,35,married,tertiary,no,365,no,no,cellular,168,2,-1,0,unknown,0
3359,25,single,secondary,no,34,no,yes,unknown,316,1,-1,0,unknown,0
3360,79,married,primary,no,429,no,no,telephone,1006,2,-1,0,unknown,1
3361,53,married,primary,no,6839,yes,no,cellular,77,1,-1,0,unknown,0
3362,21,single,secondary,no,6,no,no,unknown,622,1,-1,0,unknown,0
3363,33,married,secondary,no,467,yes,no,unknown,494,2,-1,0,unknown,0
3364,40,divorced,secondary,no,1876,no,yes,unknown,269,1,-1,0,unknown,0
3365,34,married,secondary,no,1847,yes,no,cellular,543,3,321,6,failure,0
3366,52,married,primary,no,247,no,no,cellular,268,6,-1,0,unknown,0
3367,27,married,secondary,no,897,no,no,cellular,397,1,-1,0,unknown,1
3368,57,divorced,secondary,no,4664,no,no,cellular,22,4,114,1,failure,0
3369,51,divorced,secondary,no,1291,yes,no,unknown,51,2,-1,0,unknown,0
3370,31,single,tertiary,no,64,no,no,cellular,208,1,105,2,success,0
3371,49,married,tertiary,no,-471,yes,no,cellular,77,3,185,7,failure,0
3372,32,single,tertiary,no,1160,yes,yes,unknown,450,2,-1,0,unknown,0
3373,28,single,tertiary,no,14,no,no,cellular,201,1,-1,0,unknown,0
3374,33,married,secondary,no,26,yes,no,cellular,342,3,332,1,other,0
3375,50,married,unknown,no,452,no,no,cellular,181,2,-1,0,unknown,0
3376,42,single,secondary,no,382,yes,no,cellular,294,1,-1,0,unknown,0
3377,45,married,unknown,no,2033,no,no,cellular,123,1,186,4,failure,0
3378,34,married,secondary,no,0,yes,no,cellular,172,1,-1,0,unknown,0
3379,56,divorced,unknown,no,789,yes,no,cellular,1022,1,360,2,failure,0
3380,33,single,secondary,no,142,yes,no,cellular,123,1,360,3,other,0
3381,34,married,secondary,no,645,yes,no,unknown,420,1,-1,0,unknown,0
3382,37,married,unknown,no,897,yes,no,cellular,119,2,280,2,failure,0
3383,37,married,secondary,no,103,yes,no,cellular,153,1,-1,0,unknown,0
3384,35,single,secondary,no,847,yes,no,cellular,85,2,-1,0,unknown,0
3385,38,single,tertiary,no,0,no,no,cellular,260,3,95,3,success,1
3386,32,married,secondary,no,517,yes,no,unknown,528,1,-1,0,unknown,0
3387,52,single,tertiary,no,1308,yes,no,unknown,361,1,-1,0,unknown,0
3388,49,married,secondary,no,66,yes,yes,cellular,59,4,-1,0,unknown,0
3389,46,divorced,secondary,no,361,yes,no,unknown,86,7,-1,0,unknown,0
3390,42,married,primary,yes,66,yes,yes,cellular,139,1,-1,0,unknown,0
3391,36,married,unknown,no,70,yes,no,unknown,219,4,-1,0,unknown,0
3392,32,married,secondary,no,180,yes,no,telephone,45,2,-1,0,unknown,0
3393,49,married,tertiary,no,279,yes,no,unknown,168,4,-1,0,unknown,0
3394,46,married,secondary,no,4,no,no,cellular,268,1,261,5,other,1
3395,40,married,secondary,no,1416,yes,no,unknown,210,2,-1,0,unknown,0
3396,36,married,secondary,no,465,yes,no,unknown,160,1,-1,0,unknown,0
3397,36,married,secondary,no,998,yes,no,unknown,1044,2,-1,0,unknown,0
3398,34,married,secondary,no,550,no,yes,cellular,601,1,-1,0,unknown,0
3399,46,married,tertiary,no,1285,yes,no,unknown,89,1,-1,0,unknown,0
3400,32,married,tertiary,no,4908,no,yes,cellular,491,2,-1,0,unknown,0
3401,32,single,tertiary,no,336,yes,no,unknown,139,1,-1,0,unknown,0
3402,32,single,tertiary,no,131,no,no,unknown,267,3,-1,0,unknown,0
3403,43,married,tertiary,no,348,no,yes,cellular,88,3,-1,0,unknown,0
3404,25,single,tertiary,no,453,yes,no,cellular,134,1,-1,0,unknown,0
3405,55,married,secondary,no,1102,yes,no,unknown,126,2,-1,0,unknown,0
3406,24,single,secondary,no,926,yes,yes,cellular,191,1,-1,0,unknown,0
3407,40,divorced,tertiary,no,502,yes,no,cellular,267,4,270,3,other,0
3408,38,single,tertiary,no,8669,yes,no,telephone,5,3,150,6,failure,0
3409,48,single,primary,no,316,no,no,unknown,560,2,-1,0,unknown,0
3410,36,married,tertiary,no,9324,yes,no,cellular,138,8,-1,0,unknown,0
3411,57,married,tertiary,no,0,no,no,cellular,188,4,-1,0,unknown,0
3412,45,married,secondary,no,72,yes,yes,cellular,262,2,352,2,failure,0
3413,33,single,tertiary,no,61,no,no,cellular,836,3,-1,0,unknown,1
3414,38,single,secondary,no,173,no,no,cellular,150,4,-1,0,unknown,0
3415,26,single,secondary,yes,-162,yes,no,cellular,44,2,-1,0,unknown,0
3416,30,single,tertiary,no,47,no,yes,cellular,11,17,-1,0,unknown,0
3417,55,divorced,tertiary,no,1983,yes,no,telephone,123,1,-1,0,unknown,0
3418,34,married,secondary,no,326,yes,yes,unknown,150,2,-1,0,unknown,0
3419,60,married,secondary,no,2552,no,yes,cellular,255,2,2,4,other,0
3420,36,single,tertiary,no,1283,no,no,cellular,92,5,-1,0,unknown,0
3421,65,married,primary,no,2179,yes,no,cellular,112,7,-1,0,unknown,0
3422,39,married,tertiary,no,1047,no,no,unknown,554,1,-1,0,unknown,1
3423,52,married,primary,no,36,no,no,cellular,109,2,-1,0,unknown,0
3424,55,married,secondary,yes,-308,no,no,cellular,781,1,-1,0,unknown,1
3425,26,single,tertiary,no,1177,no,no,cellular,116,1,-1,0,unknown,0
3426,40,married,primary,no,2077,yes,no,cellular,363,1,173,24,other,0
3427,52,married,secondary,no,0,no,no,cellular,82,2,-1,0,unknown,0
3428,29,married,tertiary,no,1,no,no,cellular,167,3,-1,0,unknown,0
3429,41,married,primary,no,7735,yes,no,cellular,220,1,190,1,failure,0
3430,30,single,tertiary,no,1922,yes,no,cellular,546,1,-1,0,unknown,0
3431,28,single,secondary,no,153,no,no,cellular,1124,2,-1,0,unknown,1
3432,26,married,secondary,no,2770,yes,no,unknown,141,1,-1,0,unknown,0
3433,58,married,secondary,no,139,no,no,cellular,188,1,161,2,other,0
3434,29,single,tertiary,no,21,yes,no,cellular,107,4,371,3,failure,0
3435,48,married,secondary,no,178,yes,no,unknown,320,4,-1,0,unknown,0
3436,35,married,secondary,no,444,yes,no,cellular,244,3,-1,0,unknown,0
3437,26,single,secondary,no,209,yes,no,cellular,319,2,-1,0,unknown,0
3438,49,married,unknown,no,3096,no,no,unknown,147,2,-1,0,unknown,0
3439,34,married,secondary,no,5320,no,no,cellular,114,6,467,5,other,0
3440,32,married,secondary,no,4885,yes,yes,cellular,400,2,-1,0,unknown,0
3441,31,married,secondary,no,0,yes,yes,cellular,79,3,-1,0,unknown,0
3442,48,married,primary,no,5462,no,no,unknown,29,4,-1,0,unknown,0
3443,40,married,secondary,no,6767,yes,no,cellular,97,2,-1,0,unknown,0
3444,42,divorced,secondary,no,2974,yes,no,unknown,187,5,-1,0,unknown,0
3445,48,married,secondary,no,427,no,no,unknown,201,1,-1,0,unknown,0
3446,38,married,secondary,no,8876,no,no,cellular,280,1,75,1,failure,0
3447,53,married,tertiary,no,146,no,no,unknown,150,1,-1,0,unknown,0
3448,59,divorced,secondary,no,319,no,no,cellular,129,1,-1,0,unknown,0
3449,28,single,secondary,no,304,no,no,cellular,516,1,-1,0,unknown,0
3450,41,married,primary,no,389,yes,no,unknown,127,2,-1,0,unknown,0
3451,50,single,primary,no,766,no,no,unknown,174,2,-1,0,unknown,0
3452,31,married,secondary,no,0,yes,no,cellular,82,5,-1,0,unknown,0
3453,30,single,secondary,no,3107,yes,no,unknown,1516,2,-1,0,unknown,0
3454,59,divorced,secondary,no,174,yes,no,unknown,204,1,-1,0,unknown,0
3455,33,divorced,secondary,yes,-305,no,yes,unknown,109,1,-1,0,unknown,0
3456,35,married,secondary,no,670,no,no,cellular,378,1,-1,0,unknown,0
3457,30,single,tertiary,no,6164,yes,no,unknown,152,11,-1,0,unknown,0
3458,71,married,secondary,no,2850,no,no,cellular,185,1,-1,0,unknown,1
3459,30,single,primary,no,79,yes,no,cellular,317,1,-1,0,unknown,0
3460,24,married,secondary,yes,110,yes,no,unknown,27,1,-1,0,unknown,0
3461,34,single,secondary,no,5039,no,no,cellular,205,6,-1,0,unknown,0
3462,34,married,secondary,no,360,yes,no,telephone,46,1,182,2,failure,0
3463,52,married,secondary,no,199,no,no,cellular,978,2,189,1,other,0
3464,33,single,secondary,no,238,yes,yes,cellular,45,5,-1,0,unknown,0
3465,38,married,secondary,no,5092,yes,no,unknown,145,6,-1,0,unknown,0
3466,41,divorced,secondary,no,1088,yes,no,cellular,138,1,-1,0,unknown,0
3467,42,divorced,tertiary,no,221,yes,no,unknown,720,2,-1,0,unknown,0
3468,38,divorced,secondary,no,889,no,yes,unknown,362,1,-1,0,unknown,0
3469,48,married,primary,no,750,yes,no,cellular,90,6,-1,0,unknown,0
3470,34,single,secondary,no,0,yes,yes,unknown,214,1,-1,0,unknown,0
3471,46,married,primary,no,1291,yes,no,cellular,142,3,259,17,failure,0
3472,33,married,secondary,no,1844,yes,no,unknown,241,3,-1,0,unknown,0
3473,40,married,tertiary,no,89,yes,yes,telephone,148,6,-1,0,unknown,0
3474,36,married,secondary,no,4280,no,no,unknown,227,6,-1,0,unknown,0
3475,32,single,secondary,no,0,no,no,cellular,126,2,-1,0,unknown,0
3476,33,married,secondary,no,625,yes,no,unknown,410,1,-1,0,unknown,0
3477,55,married,unknown,no,574,yes,no,cellular,243,2,-1,0,unknown,0
3478,58,married,primary,no,320,yes,no,unknown,171,2,-1,0,unknown,0
3479,25,single,tertiary,no,468,yes,no,unknown,147,1,-1,0,unknown,0
3480,47,married,secondary,no,440,yes,no,unknown,91,1,-1,0,unknown,0
3481,40,married,secondary,no,0,yes,no,cellular,332,1,183,1,failure,0
3482,59,married,secondary,no,5706,yes,no,cellular,471,2,-1,0,unknown,0
3483,40,married,tertiary,no,7780,no,no,telephone,364,1,355,1,other,0
3484,30,married,secondary,no,-559,yes,yes,cellular,98,1,167,2,failure,0
3485,25,single,tertiary,no,16874,yes,yes,cellular,117,2,-1,0,unknown,0
3486,58,married,primary,no,1987,no,no,telephone,185,4,-1,0,unknown,0
3487,39,married,unknown,no,98,yes,no,telephone,59,3,367,1,other,0
3488,40,married,tertiary,no,642,no,no,cellular,147,3,-1,0,unknown,0
3489,38,married,secondary,no,526,yes,yes,unknown,553,2,-1,0,unknown,0
3490,66,single,tertiary,no,6483,no,no,cellular,275,1,-1,0,unknown,0
3491,47,married,tertiary,no,2306,no,no,telephone,239,4,-1,0,unknown,1
3492,37,married,secondary,no,954,yes,no,unknown,402,9,-1,0,unknown,0
3493,36,single,tertiary,no,-679,yes,yes,cellular,172,1,93,1,failure,0
3494,50,married,primary,no,-1,no,no,cellular,195,2,-1,0,unknown,0
3495,76,married,primary,no,2590,no,no,telephone,68,12,-1,0,unknown,0
3496,58,single,tertiary,no,331,no,yes,cellular,82,3,-1,0,unknown,0
3497,42,married,secondary,no,4209,yes,no,unknown,57,6,-1,0,unknown,0
3498,58,divorced,secondary,no,462,no,no,cellular,495,1,93,1,success,1
3499,28,single,tertiary,no,0,yes,no,cellular,479,1,-1,0,unknown,0
3500,41,married,secondary,no,0,no,no,cellular,141,2,-1,0,unknown,0
3501,30,married,tertiary,no,151,no,no,cellular,82,4,-1,0,unknown,0
3502,32,divorced,tertiary,no,883,yes,no,cellular,798,1,185,5,other,1
3503,27,single,secondary,no,266,no,yes,cellular,232,1,-1,0,unknown,0
3504,48,married,tertiary,no,0,no,no,cellular,60,5,-1,0,unknown,0
3505,36,married,tertiary,no,491,yes,no,unknown,103,3,-1,0,unknown,0
3506,54,married,tertiary,no,3,no,yes,cellular,443,1,-1,0,unknown,0
3507,36,married,secondary,no,198,yes,no,unknown,400,2,-1,0,unknown,0
3508,52,married,secondary,no,14363,no,no,unknown,132,1,-1,0,unknown,0
3509,34,divorced,secondary,no,0,yes,yes,cellular,374,16,-1,0,unknown,0
3510,43,married,secondary,no,136,no,no,cellular,363,7,-1,0,unknown,1
3511,32,single,tertiary,no,28,no,no,cellular,111,2,-1,0,unknown,0
3512,33,single,tertiary,no,335,no,no,cellular,130,4,-1,0,unknown,0
3513,51,married,unknown,no,174,no,no,telephone,308,3,-1,0,unknown,0
3514,39,married,secondary,no,270,yes,no,unknown,116,1,-1,0,unknown,0
3515,44,single,tertiary,no,1206,no,no,cellular,160,2,-1,0,unknown,0
3516,49,divorced,primary,no,198,yes,no,unknown,205,3,-1,0,unknown,0
3517,25,married,tertiary,no,914,yes,no,cellular,185,2,-1,0,unknown,0
3518,39,married,secondary,no,31,yes,no,cellular,61,2,181,4,failure,0
3519,54,married,secondary,no,0,no,no,telephone,159,2,106,6,success,0
3520,32,single,tertiary,no,347,yes,no,cellular,213,1,264,6,failure,0
3521,36,married,tertiary,no,860,yes,no,unknown,294,15,-1,0,unknown,0
3522,54,married,secondary,no,89,yes,no,cellular,140,3,-1,0,unknown,0
3523,31,married,secondary,no,0,yes,yes,cellular,71,1,223,9,other,0
3524,45,married,secondary,no,0,no,yes,cellular,47,7,-1,0,unknown,0
3525,31,single,secondary,no,68,yes,no,cellular,570,2,-1,0,unknown,0
3526,45,married,secondary,no,-149,yes,no,cellular,287,2,-1,0,unknown,0
3527,33,divorced,secondary,no,2411,yes,no,cellular,130,1,161,1,failure,1
3528,46,divorced,tertiary,no,225,yes,no,cellular,201,1,345,1,other,0
3529,43,single,tertiary,no,2731,no,no,cellular,11,7,-1,0,unknown,0
3530,50,married,tertiary,no,112,yes,no,cellular,70,5,85,5,other,0
3531,44,divorced,tertiary,no,0,no,no,cellular,54,2,-1,0,unknown,0
3532,42,married,secondary,no,3620,yes,no,unknown,22,16,-1,0,unknown,0
3533,26,single,secondary,no,179,no,no,cellular,103,3,-1,0,unknown,0
3534,47,single,secondary,no,1544,yes,no,cellular,104,1,312,1,failure,0
3535,48,married,primary,no,199,no,no,telephone,29,2,-1,0,unknown,0
3536,60,married,unknown,no,231,yes,no,unknown,57,2,-1,0,unknown,0
3537,27,divorced,secondary,no,76,yes,no,unknown,236,1,-1,0,unknown,0
3538,30,single,tertiary,no,302,no,no,cellular,528,3,-1,0,unknown,1
3539,28,single,secondary,no,189,yes,no,cellular,68,2,-1,0,unknown,0
3540,58,married,primary,no,565,no,no,telephone,876,1,-1,0,unknown,1
3541,37,married,tertiary,no,310,no,no,cellular,76,1,-1,0,unknown,0
3542,36,married,secondary,no,1746,yes,no,unknown,99,1,-1,0,unknown,0
3543,39,married,secondary,no,6,yes,no,cellular,122,3,357,4,failure,0
3544,52,married,primary,no,-110,no,yes,cellular,141,1,-1,0,unknown,0
3545,55,married,secondary,no,2749,yes,yes,unknown,58,2,-1,0,unknown,0
3546,30,single,tertiary,no,6495,no,no,cellular,78,3,-1,0,unknown,0
3547,36,single,secondary,no,35,yes,no,unknown,435,3,-1,0,unknown,0
3548,39,married,secondary,no,-650,no,no,cellular,123,2,364,1,failure,0
3549,47,married,primary,no,292,no,yes,telephone,210,3,-1,0,unknown,0
3550,42,single,primary,no,5774,yes,no,unknown,54,2,-1,0,unknown,0
3551,42,married,secondary,no,2416,yes,no,unknown,138,4,-1,0,unknown,0
3552,58,married,secondary,no,35,no,no,cellular,336,7,-1,0,unknown,0
3553,68,married,secondary,no,19317,yes,no,cellular,249,1,-1,0,unknown,1
3554,43,married,secondary,no,50,no,no,unknown,63,1,-1,0,unknown,0
3555,44,married,secondary,no,-674,yes,no,unknown,257,1,-1,0,unknown,0
3556,49,married,tertiary,no,3726,no,no,cellular,875,2,-1,0,unknown,1
3557,57,married,tertiary,no,1180,yes,yes,unknown,191,2,-1,0,unknown,0
3558,61,divorced,tertiary,no,6610,no,no,cellular,481,2,-1,0,unknown,1
3559,36,single,secondary,no,319,yes,no,cellular,120,2,-1,0,unknown,0
3560,31,married,secondary,no,1545,yes,yes,cellular,207,1,-1,0,unknown,0
3561,51,married,tertiary,no,1315,no,no,telephone,303,2,-1,0,unknown,0
3562,31,single,tertiary,no,424,no,no,cellular,93,2,-1,0,unknown,0
3563,56,married,primary,no,151,no,no,cellular,128,1,-1,0,unknown,0
3564,30,single,tertiary,no,-970,no,yes,cellular,194,2,-1,0,unknown,0
3565,38,married,secondary,no,-762,yes,yes,unknown,408,2,-1,0,unknown,0
3566,35,married,secondary,no,181,yes,no,cellular,5,3,-1,0,unknown,0
3567,31,married,unknown,no,-120,yes,no,cellular,231,2,-1,0,unknown,0
3568,39,divorced,secondary,no,1022,yes,no,unknown,20,3,-1,0,unknown,0
3569,50,married,tertiary,no,78,yes,no,cellular,218,3,161,9,other,0
3570,39,married,tertiary,no,209,no,no,unknown,36,2,-1,0,unknown,0
3571,26,married,secondary,no,2469,no,no,cellular,136,8,-1,0,unknown,0
3572,55,married,secondary,no,0,no,no,cellular,336,1,-1,0,unknown,0
3573,43,divorced,primary,no,328,no,yes,cellular,192,1,-1,0,unknown,0
3574,34,married,tertiary,no,0,no,no,cellular,141,1,188,1,failure,0
3575,51,married,primary,no,307,yes,yes,unknown,65,2,-1,0,unknown,0
3576,31,married,tertiary,no,1384,yes,no,cellular,203,2,2,3,other,0
3577,32,married,tertiary,no,0,no,no,cellular,104,9,-1,0,unknown,0
3578,53,married,secondary,no,719,yes,no,unknown,230,1,-1,0,unknown,0
3579,44,divorced,tertiary,no,0,no,no,cellular,71,1,-1,0,unknown,0
3580,38,married,tertiary,no,6704,yes,no,unknown,205,2,-1,0,unknown,0
3581,47,married,tertiary,no,4543,yes,no,unknown,162,1,-1,0,unknown,0
3582,36,married,tertiary,no,0,yes,no,unknown,145,2,-1,0,unknown,0
3583,30,single,tertiary,no,149,yes,no,unknown,220,2,-1,0,unknown,0
3584,46,married,secondary,no,-1400,yes,no,telephone,309,3,355,4,failure,0
3585,33,married,secondary,no,-118,yes,yes,unknown,421,3,-1,0,unknown,0
3586,43,married,secondary,no,2160,no,no,cellular,261,1,98,1,success,1
3587,38,married,tertiary,no,3452,no,no,cellular,132,2,-1,0,unknown,0
3588,27,single,secondary,no,842,no,no,cellular,273,1,91,1,other,0
3589,38,married,unknown,no,3576,no,no,cellular,349,2,183,1,success,1
3590,41,married,tertiary,no,1666,no,no,unknown,291,3,-1,0,unknown,0
3591,29,married,secondary,no,0,yes,no,cellular,83,6,-1,0,unknown,0
3592,39,married,secondary,no,0,yes,no,unknown,793,2,-1,0,unknown,0
3593,42,single,primary,no,1628,yes,no,cellular,119,1,195,8,success,0
3594,47,married,secondary,no,51,yes,yes,unknown,312,1,-1,0,unknown,0
3595,30,single,secondary,yes,447,no,no,unknown,103,6,-1,0,unknown,0
3596,34,married,secondary,no,396,yes,no,cellular,101,3,-1,0,unknown,0
3597,45,married,primary,no,4994,no,no,unknown,48,1,-1,0,unknown,0
3598,43,married,secondary,no,3215,yes,no,cellular,228,3,-1,0,unknown,0
3599,59,married,primary,no,2814,no,no,unknown,81,3,-1,0,unknown,0
3600,50,married,secondary,no,0,no,no,cellular,152,2,-1,0,unknown,0
3601,39,married,secondary,no,293,yes,no,unknown,160,3,-1,0,unknown,0
3602,36,married,secondary,no,474,yes,no,unknown,59,1,-1,0,unknown,0
3603,44,married,secondary,no,16178,yes,no,cellular,297,1,-1,0,unknown,0
3604,36,married,tertiary,no,0,no,no,cellular,147,2,-1,0,unknown,0
3605,27,single,tertiary,no,88,no,no,cellular,143,1,-1,0,unknown,0
3606,29,married,secondary,no,308,yes,no,unknown,75,1,-1,0,unknown,0
3607,70,married,secondary,no,1164,no,no,telephone,338,3,185,2,failure,0
3608,44,married,tertiary,no,13893,no,no,unknown,29,2,-1,0,unknown,0
3609,55,married,tertiary,no,0,yes,no,unknown,159,2,-1,0,unknown,0
3610,36,divorced,secondary,no,-435,yes,no,unknown,85,8,-1,0,unknown,0
3611,28,single,secondary,no,389,yes,no,cellular,15,7,-1,0,unknown,0
3612,50,divorced,tertiary,no,356,no,no,cellular,198,2,358,5,other,0
3613,49,married,secondary,no,2718,no,no,unknown,114,2,-1,0,unknown,0
3614,71,divorced,tertiary,no,261,no,no,cellular,1117,2,-1,0,unknown,0
3615,31,single,secondary,no,757,no,no,cellular,343,2,-1,0,unknown,0
3616,45,single,tertiary,no,16,no,no,cellular,59,2,-1,0,unknown,0
3617,42,married,secondary,no,-422,no,no,cellular,31,1,-1,0,unknown,0
3618,45,married,secondary,no,248,no,no,cellular,212,2,-1,0,unknown,0
3619,47,married,primary,no,145,yes,no,unknown,157,6,-1,0,unknown,0
3620,60,divorced,secondary,no,598,no,yes,cellular,96,1,-1,0,unknown,0
3621,35,married,tertiary,no,949,yes,no,unknown,245,2,-1,0,unknown,0
3622,31,single,tertiary,no,614,no,no,cellular,72,4,-1,0,unknown,0
3623,33,married,primary,no,1209,yes,no,cellular,700,1,-1,0,unknown,0
3624,50,married,tertiary,no,202,yes,no,cellular,107,1,148,4,failure,0
3625,51,married,secondary,no,1840,yes,no,cellular,312,3,-1,0,unknown,0
3626,34,married,secondary,no,114,yes,yes,cellular,153,1,309,3,other,0
3627,56,married,secondary,no,-229,no,yes,cellular,55,10,-1,0,unknown,0
3628,29,married,secondary,no,182,yes,no,telephone,38,3,-1,0,unknown,0
3629,31,married,secondary,no,401,no,no,cellular,96,3,-1,0,unknown,0
3630,44,divorced,unknown,no,759,yes,no,unknown,397,1,-1,0,unknown,0
3631,55,married,secondary,no,4194,no,yes,telephone,208,3,-1,0,unknown,0
3632,35,single,unknown,no,0,no,no,telephone,122,3,-1,0,unknown,0
3633,36,married,tertiary,no,629,yes,yes,cellular,109,1,246,1,failure,0
3634,54,married,secondary,no,153,yes,yes,unknown,74,1,-1,0,unknown,0
